talk stall [MASK] [MASK] [MASK]
she begin work [MASK] [MASK]
she work [MASK] machine on
Lee begin work [MASK] [MASK]
Lee work [MASK] machine on
Gerak visit [MASK] [MASK] [MASK]
he read [MASK] book in
he tell he [MASK] [MASK]
they search [MASK] [MASK] [MASK]
he become convinced [MASK] [MASK]
he set make [MASK] [MASK]
he make bow Ori to
gerak present belief Council to
Teac discuss this meeting after
Bratac discuss this meeting after
they decide oppose [MASK] [MASK]
they oppose vision [MASK] [MASK]
council agree legislate [MASK] [MASK]
council legislate Origin [MASK] [MASK]
Fisher return [MASK] Earth to
plague appear airborne [MASK] [MASK]
plague appear persistent [MASK] [MASK]
he listen [MASK] speech to
he take [MASK] [MASK] [MASK]
[MASK] bring [MASK] [MASK] [MASK]
he bless [MASK] Prostration during
he reveal [MASK] [MASK] [MASK]
Hayes force put [MASK] [MASK]
Hayes put nation quarantine under
plague begin spread [MASK] [MASK]
plague spread [MASK] country throughout
Carter work [MASK] device on
boy appear [MASK] [MASK] [MASK]
ancient return make [MASK] [MASK]
ancient make revelation [MASK] [MASK]
Ori give secret follower to
he reveal [MASK] [MASK] [MASK]
they suck force [MASK] [MASK]
force give power they from
he descend help [MASK] [MASK]
he help [MASK] [MASK] [MASK]
Carter find cure [MASK] [MASK]
Orlin start work [MASK] [MASK]
Orlin work [MASK] cure on
he reveal [MASK] [MASK] [MASK]
he have feeling [MASK] [MASK]
he start lose [MASK] [MASK]
he lose [MASK] [MASK] [MASK]
what leave [MASK] knowledge from
it become clear [MASK] [MASK]
they need blood [MASK] [MASK]
he find [MASK] [MASK] [MASK]
sg-1 do [MASK] [MASK] [MASK]
Lee work [MASK] [MASK] [MASK]
weapon lead team [MASK] [MASK]
[MASK] tell [MASK] [MASK] [MASK]
he agree do [MASK] [MASK]
he do [MASK] [MASK] [MASK]
he bring himself [MASK] [MASK]
prior take he Celestis to
he turn [MASK] [MASK] [MASK]
Gerak try convince [MASK] [MASK]
Gerak convince Council [MASK] [MASK]
Council follow Ori [MASK] [MASK]
Teac plan fight [MASK] [MASK]
Teac fight [MASK] he against
Mitchell prepare stop [MASK] [MASK]
Mitchell stop prior [MASK] [MASK]
team prepare stop [MASK] [MASK]
team stop prior [MASK] [MASK]
Haikon reveal [MASK] [MASK] [MASK]
civilization reject Ori [MASK] [MASK]
Sodan agree help [MASK] [MASK]
Sodan help capture prior [MASK]
Lee construct [MASK] [MASK] [MASK]
Carter construct [MASK] [MASK] [MASK]
prior arrive [MASK] [MASK] [MASK]
sg-1 manage find [MASK] [MASK]
sg-1 find frequency [MASK] [MASK]
sg-22 manage find [MASK] [MASK]
sg-22 find frequency [MASK] [MASK]
prior surprise [MASK] [MASK] [MASK]
power go [MASK] [MASK] [MASK]
power need finish cure [MASK]
Teac try stop [MASK] [MASK]
Teac stop Gerak [MASK] [MASK]
those follow Ori [MASK] [MASK]
Gerak encounter they fleet with
Teac manage appeal [MASK] [MASK]
Teac appeal stop side to
father fall free fight in
father free Jaffa [MASK] [MASK]
prior capture [MASK] Orlin with
Landry visit planet [MASK] [MASK]
planet reveal nature he to
planet support assertion [MASK] [MASK]
prior convince abandon [MASK] [MASK]
prior abandon Ori [MASK] [MASK]
he begin quote book [MASK]
he try capture [MASK] [MASK]
he capture Landry [MASK] [MASK]
prior infect Landry [MASK] [MASK]
prior reveal [MASK] [MASK] [MASK]
Ori come [MASK] Way to
Orlin tell they [MASK] [MASK]
they come destroy [MASK] [MASK]
they destroy Ancients [MASK] [MASK]
Gerak go [MASK] infirmary into
Gerak hesitate use [MASK] [MASK]
Gerak use power [MASK] [MASK]
Teac ask he [MASK] [MASK]
he hesitate [MASK] [MASK] [MASK]
he die [MASK] [MASK] [MASK]
he die free [MASK] [MASK]
he admit [MASK] [MASK] [MASK]
he proclaim [MASK] [MASK] [MASK]
heal infect [MASK] [MASK] [MASK]
Ori include [MASK] [MASK] [MASK]
Lam isolate antibody [MASK] [MASK]
Lam synthesize vaccine [MASK] [MASK]
plague reach most point at
plague stop [MASK] casualty with
effect take toll [MASK] [MASK]
toll become [MASK] damage with
he confine [MASK] hospital to
Sam visit he [MASK] [MASK]
Sam help [MASK] [MASK] [MASK]
he work [MASK] puzzle on
sg-1 establish relation [MASK] [MASK]
civilization enjoy generation Treaty under
scientist build device [MASK] [MASK]
scientist remove memory [MASK] [MASK]
scientist create one [MASK] [MASK]
technology implant memory [MASK] [MASK]
sg-1 discover [MASK] [MASK] [MASK]
device revolutionize society knowledge with
they believe [MASK] [MASK] [MASK]
they pass [MASK] [MASK] [MASK]
Mitchell experience technology [MASK] [MASK]
Mitchell strike relationship [MASK] [MASK]
Cameron console she [MASK] [MASK]
she discover that [MASK] [MASK]
relationship become one [MASK] [MASK]
they share drink [MASK] [MASK]
she invite he [MASK] [MASK]
she come [MASK] he to
he wake [MASK] morning in
he find himself apartment in
he remember commit murder [MASK]
authority arrest Mitchell [MASK] [MASK]
he pardon [MASK] Varta by
memory implant [MASK] mind in
Mitchell turn pardon [MASK] [MASK]
Mitchell push [MASK] investigation for
Mitchell believe [MASK] [MASK] [MASK]
this put he position in
Cameron hook [MASK] machine to
Cameron prepare scan [MASK] [MASK]
Cameron scan memory [MASK] [MASK]
they begin [MASK] [MASK] [MASK]
scientist use memory past from
part reveal [MASK] [MASK] [MASK]
it be [MASK] [MASK] [MASK]
he lose leg accident in
it reveal [MASK] [MASK] [MASK]
shuttle launch [MASK] April [MASK]
we learn [MASK] [MASK] [MASK]
memory look real [MASK] [MASK]
it discover [MASK] [MASK] [MASK]
this anger Marell [MASK] [MASK]
Marell reveal marry [MASK] [MASK]
Marell marry [MASK] Reya from
Marell separate [MASK] [MASK] [MASK]
part censor [MASK] [MASK] [MASK]
Teac search [MASK] clue for
Jackson search [MASK] clue for
Varta reveal result [MASK] [MASK]
Varta suggest possibility [MASK] [MASK]
Varta cover murder [MASK] [MASK]
Daniel respond [MASK] [MASK] [MASK]
Mitchell undergo [MASK] [MASK] [MASK]
memory scan [MASK] time [MASK]
they use memory [MASK] [MASK]
target have [MASK] [MASK] [MASK]
Mitchell kill people [MASK] [MASK]
scan discover inaccuracy [MASK] [MASK]
Marell scan try [MASK] [MASK]
Marell try identity [MASK] [MASK]
Marell uncover [MASK] [MASK] [MASK]
Cameron see reflection mirror in
mind have processing [MASK] [MASK]
face be [MASK] [MASK] [MASK]
face reveal [MASK] [MASK] [MASK]
Mitchell reveal discovery [MASK] [MASK]
marell erase memory [MASK] [MASK]
he find [MASK] [MASK] [MASK]
Carter find [MASK] [MASK] [MASK]
Amuro find [MASK] [MASK] [MASK]
memory remove [MASK] mind from
team discover [MASK] [MASK] [MASK]
he believe [MASK] [MASK] [MASK]
talk know [MASK] past about
he read record [MASK] [MASK]
Mitchell resign [MASK] result as
it reveal [MASK] [MASK] [MASK]
activation summon Landry room to
activation summon Lam room to
Stargate prepare open [MASK] [MASK]
Stargate open [MASK] [MASK] [MASK]
brief be [MASK] [MASK] [MASK]
flash be [MASK] [MASK] [MASK]
noise be [MASK] [MASK] [MASK]
sg-1 come [MASK] gate through
briefing follow discrepancy [MASK] [MASK]
they resolve [MASK] [MASK] [MASK]
activation be [MASK] [MASK] [MASK]
sg-1 arrive [MASK] schedule on
Lam investigate [MASK] [MASK] [MASK]
fact indicate [MASK] [MASK] [MASK]
they conclude [MASK] [MASK] [MASK]
team believe [MASK] example for
interview take place [MASK] [MASK]
Jackson interview [MASK] Mitchell by
Landry speak [MASK] Mitchell with
Jackson take note discussion in
they try sort [MASK] [MASK]
they sort [MASK] [MASK] [MASK]
what cause problem [MASK] [MASK]
ori try create [MASK] [MASK]
ori create [MASK] [MASK] [MASK]
she suggest hole [MASK] [MASK]
activation be [MASK] [MASK] [MASK]
[MASK] dress [MASK] camo in
Lee discuss situation [MASK] [MASK]
carter join they [MASK] [MASK]
they work [MASK] [MASK] [MASK]
team arrive [MASK] [MASK] [MASK]
Landry take Jackson [MASK] [MASK]
Fraiser await they [MASK] [MASK]
Fraiser kill [MASK] [MASK] [MASK]
Earth suffer [MASK] [MASK] [MASK]
she reveal [MASK] [MASK] [MASK]
Martouf see carter [MASK] [MASK]
Landry take see [MASK] [MASK]
carter sit talk [MASK] [MASK]
Martouf kill [MASK] [MASK] [MASK]
she force kill [MASK] [MASK]
she delineate problem [MASK] [MASK]
she delineate solution [MASK] [MASK]
sg-1 confer [MASK] Kvasir with
Landry confer [MASK] Kvasir with
Kvasir come [MASK] place in
plan involve use Prometheus [MASK]
breach divert team [MASK] [MASK]
team strand [MASK] [MASK] [MASK]
he act first [MASK] [MASK]
he act foremost [MASK] [MASK]
Landry feel sympathetic [MASK] [MASK]
Landry feel time [MASK] at
Prometheus head [MASK] [MASK] [MASK]
team launch plot [MASK] [MASK]
Prometheus launch weapon [MASK] [MASK]
they capture Mitchell [MASK] [MASK]
they take he bridge to
team re-route Prometheus Atlantis to
team take [MASK] brig. to
intent be steal [MASK] [MASK]
intent steal module [MASK] [MASK]
intent drop team planet on
Teac destroy camera cell in
team hatch counterplot [MASK] [MASK]
Mitchell ask speak [MASK] [MASK]
Mitchell speak [MASK] Mitchell with
Mitchell reveal [MASK] Mitchell to
ZPM use [MASK] power to
team feel [MASK] [MASK] [MASK]
team reveal [MASK] [MASK] [MASK]
team save [MASK] reality in
he reveal [MASK] [MASK] [MASK]
they use it power to
they plan [MASK] [MASK] [MASK]
ZPM need cloak reality in
ZPM cloak Atlantis [MASK] of
sg-1 plan [MASK] [MASK] [MASK]
Wraith discover [MASK] [MASK] [MASK]
city destroy [MASK] battle during
Wraith return [MASK] [MASK] [MASK]
Wraith launch attack [MASK] [MASK]
Mitchell disagree state [MASK] [MASK]
Atlantis fall [MASK] [MASK] [MASK]
team create situation [MASK] [MASK]
they have way [MASK] [MASK]
Mitchell realize [MASK] [MASK] [MASK]
Carter hotwire door [MASK] [MASK]
she set [MASK] room for
Jackson set [MASK] room for
they try open [MASK] [MASK]
they open door [MASK] [MASK]
Jackson show [MASK] [MASK] [MASK]
Jackson prepare take [MASK] [MASK]
Jackson take captive [MASK] [MASK]
Teac show [MASK] [MASK] [MASK]
they touch [MASK] [MASK] [MASK]
Teac arrive [MASK] [MASK] [MASK]
carter arrive [MASK] [MASK] [MASK]
Jackson arrive [MASK] [MASK] [MASK]
sg-1 anticipate trap self from
sg-1 set one [MASK] [MASK]
door hotwire [MASK] [MASK] [MASK]
team take [MASK] cell to
Mitchell dress [MASK] t-shirt in
Mitchell lock door they on
Carter work plan [MASK] [MASK]
they fire it Stargate into
team send [MASK] [MASK] [MASK]
time come [MASK] [MASK] [MASK]
Mitchell stop team [MASK] [MASK]
Mitchell tell [MASK] [MASK] [MASK]
team assemble [MASK] [MASK] [MASK]
Carter share goodbye martouf with
Jackson share goodbye martouf with
Teac share goodbye martouf with
Landry provide they cure with
team head home [MASK] [MASK]
Council debate proposal [MASK] [MASK]
Council have election [MASK] [MASK]
this happen [MASK] [MASK] [MASK]
Teac try find [MASK] [MASK]
Teac find [MASK] [MASK] [MASK]
Teac convince those [MASK] [MASK]
Teac convince undecided [MASK] [MASK]
friend die [MASK] aneurysm of
Mitchell pull string [MASK] [MASK]
Ferguson have place project in
he have [MASK] [MASK] [MASK]
he tell Kelly [MASK] [MASK]
injury end cause aneurysm [MASK]
Teac kidnap [MASK] Dakara on
Bratac realize [MASK] [MASK] [MASK]
Jackson realize [MASK] [MASK] [MASK]
himself choose [MASK] leader as
Teac discover [MASK] [MASK] [MASK]
Teac resist brainwashing [MASK] [MASK]
he help they Ori against
Goauld try convince [MASK] [MASK]
Goauld convince he [MASK] [MASK]
Mitchell do [MASK] [MASK] [MASK]
he get [MASK] [MASK] [MASK]
it turn [MASK] [MASK] [MASK]
way be [MASK] [MASK] [MASK]
Kelly tell Mitchell [MASK] [MASK]
Landry deliver device he [MASK]
device allow Ferguson [MASK] [MASK]
Ferguson experience some year from
Mitchell ask [MASK] [MASK] [MASK]
Bratac confront Mazrai brainwashing about
Mazrai remove symbiote [MASK] [MASK]
he die [MASK] attempt in
he leave note [MASK] [MASK]
Baal try blackmail [MASK] [MASK]
Baal blackmail Teac [MASK] [MASK]
Mitchell apologize [MASK] Ferguson to
action cause injury [MASK] [MASK]
friend tell he [MASK] [MASK]
he need [MASK] [MASK] [MASK]
that be [MASK] [MASK] [MASK]
he be [MASK] [MASK] [MASK]
Mitchell leave leave friend [MASK]
soldier back they [MASK] [MASK]
Teac fake brainwash [MASK] [MASK]
Teac brainwash [MASK] [MASK] [MASK]
Baal believe he [MASK] [MASK]
he kill Bratac [MASK] [MASK]
Baal believe order he [MASK]
order kill Bratac [MASK] [MASK]
Mitchell arrive [MASK] [MASK] [MASK]
Mitchell shoot guard zat with
he brainwash [MASK] [MASK] [MASK]
Teac kill [MASK] [MASK] [MASK]
Baal prove [MASK] [MASK] [MASK]
likely prove [MASK] [MASK] [MASK]
Council vote [MASK] favor in
he rebuff gesture [MASK] [MASK]
he resist [MASK] [MASK] [MASK]
brainwashing tell he [MASK] [MASK]
Teac tell he [MASK] [MASK]
he resist influence [MASK] [MASK]
he ask [MASK] [MASK] [MASK]
he work [MASK] it on
Mitchell say [MASK] himself to
command contact [MASK] Kane by
Tegalus reveal [MASK] they to
nation give weapon [MASK] [MASK]
nation become follower [MASK] [MASK]
Federation engage [MASK] war in
Federation refuse follow [MASK] [MASK]
Federation follow Ori [MASK] [MASK]
he tell they [MASK] [MASK]
he know [MASK] weapon about
sg-1 agree help [MASK] [MASK]
sg-1 help [MASK] [MASK] [MASK]
they plan [MASK] [MASK] [MASK]
Kane imprison [MASK] Rand in
Jackson imprison [MASK] Rand in
Prometheus emerge [MASK] hyperspace from
Prometheus try rescue [MASK] [MASK]
Prometheus rescue Daniel [MASK] [MASK]
they end get beacon [MASK]
beacon have [MASK] [MASK] [MASK]
Mitchell realize [MASK] [MASK] [MASK]
thing go [MASK] [MASK] [MASK]
they target [MASK] Pendergast with
seconds have [MASK] [MASK] [MASK]
Carter realize [MASK] [MASK] [MASK]
capability add [MASK] [MASK] [MASK]
Marks confirm [MASK] [MASK] [MASK]
they prepare themselves possibility for
this have everyone [MASK] [MASK]
offline mean [MASK] [MASK] [MASK]
Prometheus defend itself [MASK] [MASK]
it escape [MASK] hyperspace into
hyperspace mean [MASK] [MASK] [MASK]
ship leave strand [MASK] [MASK]
Mitchell leave Prometheus [MASK] [MASK]
Teac leave Prometheus [MASK] [MASK]
Mitchell leave attempt [MASK] [MASK]
Teac leave attempt [MASK] [MASK]
they get [MASK] [MASK] [MASK]
[MASK] inform [MASK] [MASK] [MASK]
Mitchell encourage fighter [MASK] [MASK]
everyone struggle [MASK] aftermath with
chaos be [MASK] [MASK] [MASK]
carter stop he [MASK] [MASK]
carter say [MASK] [MASK] [MASK]
he know [MASK] [MASK] [MASK]
he think [MASK] [MASK] [MASK]
he move [MASK] [MASK] [MASK]
Carter move [MASK] [MASK] [MASK]
Marks apologize [MASK] [MASK] [MASK]
Marks state [MASK] [MASK] [MASK]
Womack examine console [MASK] [MASK]
Womack return [MASK] seat to
Womack inform Pendergast [MASK] [MASK]
weapon reach power [MASK] [MASK]
Pendergast activate system [MASK] [MASK]
Pendergast tell everyone board on
shield weaken [MASK] [MASK] [MASK]
shot hit deal damage [MASK]
mark climb ladder [MASK] [MASK]
[MASK] cause member [MASK] [MASK]
member throw [MASK] space in
Carter save he [MASK] [MASK]
she help mark [MASK] [MASK]
they beam control [MASK] [MASK]
they control Room [MASK] [MASK]
Carter tell bridge [MASK] [MASK]
Wormack tell Carter [MASK] [MASK]
Room have support [MASK] [MASK]
they broadcast call [MASK] [MASK]
book show mercy [MASK] [MASK]
they need face [MASK] [MASK]
they face this strength with
they give [MASK] [MASK] [MASK]
Rand insist [MASK] [MASK] [MASK]
it look good [MASK] [MASK]
Pendergast tell he [MASK] [MASK]
they assist [MASK] [MASK] [MASK]
Pendergast state [MASK] [MASK] [MASK]
Mitchell stand [MASK] order for
Mitchell agree do [MASK] [MASK]
Mitchell do that [MASK] [MASK]
Pendergast attempt negotiate [MASK] [MASK]
Pendergast negotiate [MASK] surrender for
Pendergast attempt vain [MASK] in
Pendergast inform Carter [MASK] [MASK]
Carter work [MASK] generator on
it be [MASK] [MASK] [MASK]
they abandon ship [MASK] [MASK]
Rand give order [MASK] [MASK]
ship leave [MASK] [MASK] [MASK]
Daniel horrify [MASK] [MASK] [MASK]
Kane horrify [MASK] [MASK] [MASK]
most evacuate [MASK] surface to
satellite strike [MASK] power with
Prometheus break [MASK] [MASK] [MASK]
ship explode kill Pendergast [MASK]
this happen [MASK] [MASK] [MASK]
Mitchell watch [MASK] dismay in
Teac watch [MASK] dismay in
ship destroy [MASK] [MASK] [MASK]
Mitchell remove mask [MASK] [MASK]
Mitchell remove muttering [MASK] [MASK]
Mitchell remove ah [MASK] [MASK]
Mitchell remove ah [MASK] [MASK]
Mitchell remove Hell [MASK] [MASK]
Mitchell remove Hell [MASK] [MASK]
Mitchell remove Hell [MASK] [MASK]
Mitchell remove Hell [MASK] [MASK]
Teac take mask [MASK] [MASK]
tech confirm [MASK] Nadal to
Prometheus destroy [MASK] [MASK] [MASK]
Daniel watch [MASK] dismay in
team begin hatch [MASK] [MASK]
team hatch plan [MASK] [MASK]
Daniel continue try [MASK] [MASK]
Daniel try Nadal [MASK] [MASK]
Daniel ignore [MASK] [MASK] [MASK]
Daniel convince [MASK] [MASK] [MASK]
Carter come [MASK] plan with
Carter disrupt system [MASK] [MASK]
system be [MASK] [MASK] [MASK]
Mitchell move destroy position into
Mitchell destroy weapon [MASK] [MASK]
Teac move destroy position into
Teac destroy weapon [MASK] [MASK]
what happen [MASK] [MASK] [MASK]
Nadal decide make [MASK] [MASK]
Nadal make deal [MASK] [MASK]
Caledonia propose [MASK] he to
he give Stargate Caledonia [MASK]
caledonian wish believe [MASK] [MASK]
caledonian believe [MASK] Origin in
caledonian allow leave [MASK] [MASK]
caledonian leave planet [MASK] [MASK]
term destroy satellite [MASK] [MASK]
Mitchell destroy satellite [MASK] [MASK]
Teac destroy satellite [MASK] [MASK]
Chaska accept [MASK] [MASK] [MASK]
system reactivate [MASK] [MASK] [MASK]
Nadal go [MASK] word on
Pernaux agree [MASK] [MASK] [MASK]
Pernaux shoot Nadal [MASK] [MASK]
Goran shoot [MASK] bodyguard by
[MASK] convince [MASK] [MASK] [MASK]
[MASK] deactivate weapon [MASK] [MASK]
sg-1 leave [MASK] [MASK] [MASK]
nation agree try [MASK] [MASK]
nation try problem [MASK] [MASK]
nation solve [MASK] [MASK] [MASK]
office be [MASK] [MASK] [MASK]
Mitchell hear news [MASK] [MASK]
Daniel realize [MASK] [MASK] [MASK]
crew return [MASK] Earth to
SGC lose contact [MASK] [MASK]
what happen [MASK] [MASK] [MASK]
Daedalus divert [MASK] tegalus to
Caledonians leave planet [MASK] [MASK]
Daedalus discover [MASK] [MASK] [MASK]
talk break [MASK] [MASK] [MASK]
side destroy Protectorate [MASK] [MASK]
side destroy Federation [MASK] [MASK]
Daedalus discover planet [MASK] [MASK]
sg-1 get [MASK] firefight into
he finish [MASK] [MASK] [MASK]
Jackson try dial [MASK] [MASK]
Jackson dial have [MASK] [MASK]
Stargate beam world [MASK] [MASK]
sg-1 capture [MASK] [MASK] [MASK]
Worrel suspect they theft of
someone steal Stargates galaxy over
Landry learn [MASK] Tokra from
[MASK] turn [MASK] follower to
he suspect [MASK] [MASK] [MASK]
it receive call [MASK] [MASK]
call inform Emerson [MASK] with
Emerson agree take [MASK] [MASK]
Emerson take mission [MASK] on
Emerson take order [MASK] [MASK]
Nerus confirm suspicion [MASK] [MASK]
Nerus tell he [MASK] [MASK]
Nerus admit develop [MASK] [MASK]
Nerus develop way [MASK] [MASK]
plan be set [MASK] [MASK]
plan set network planet on
they beam [MASK] Odyssey aboard
they fill [MASK] information with
Worrel execute sg-1 [MASK] [MASK]
Landry accede [MASK] [MASK] [MASK]
he know better [MASK] [MASK]
Landry feed beacon Nerus to
Landry agree release [MASK] [MASK]
Landry release he [MASK] [MASK]
Nerus return [MASK] ship to
beacon transmit position [MASK] [MASK]
virus execute [MASK] [MASK] [MASK]
virus render it [MASK] [MASK]
gate store [MASK] [MASK] [MASK]
they detect [MASK] Odyssey by
beam make way [MASK] [MASK]
beam begin plant beacon [MASK]
everything go [MASK] [MASK] [MASK]
Alliance detect Baal [MASK] [MASK]
tak begin firing [MASK] [MASK]
Baal manage restore [MASK] [MASK]
Baal restore shield [MASK] [MASK]
ship destroy [MASK] [MASK] [MASK]
Odyssey attack [MASK] [MASK] [MASK]
order stun [MASK] possibility at
chance deny [MASK] [MASK] [MASK]
odyssey jump [MASK] hyperspace into
they reveal [MASK] [MASK] [MASK]
thanks reprogram dhd [MASK] [MASK]
they escape [MASK] [MASK] [MASK]
they let [MASK] [MASK] [MASK]
odyssey know [MASK] [MASK] [MASK]
Daniel state [MASK] [MASK] [MASK]
odyssey think [MASK] ship on
it explode [MASK] [MASK] [MASK]
carter suggest [MASK] [MASK] [MASK]
Odyssey manage get [MASK] [MASK]
Odyssey get Stargates [MASK] [MASK]
it destroy [MASK] [MASK] [MASK]
Mitchell hope [MASK] [MASK] [MASK]
they debrief [MASK] hour in
Landry welcome home [MASK] [MASK]
Landry tell they [MASK] [MASK]
they get job [MASK] [MASK]
she go hit [MASK] [MASK]
she hit shower [MASK] [MASK]
he go find [MASK] [MASK]
he find doctor [MASK] [MASK]
Daniel share joy [MASK] [MASK]
Carter share joy [MASK] [MASK]
Carter state [MASK] [MASK] [MASK]
they employ [MASK] [MASK] [MASK]
Teac agree [MASK] Mitchell with
sg-1 go way [MASK] [MASK]
he head [MASK] [MASK] [MASK]
Mitchell stare [MASK] gun at
Landry cancel mission [MASK] [MASK]
sg-1 prepare [MASK] off-world for
assignment be babysit [MASK] [MASK]
assignment babysit group [MASK] [MASK]
Advisory fund most [MASK] [MASK]
Landry reveal [MASK] [MASK] [MASK]
team visit site representative together
plague defeat [MASK] [MASK] [MASK]
it suppose originate [MASK] [MASK]
it originate feed Priors from
scientist discover [MASK] [MASK] [MASK]
they multiply [MASK] rate at
country give any [MASK] [MASK]
command acquire [MASK] [MASK] [MASK]
they sign Treaty [MASK] [MASK]
representative complain [MASK] [MASK] [MASK]
Myers bite [MASK] bug [MASK]
bug make he [MASK] [MASK]
he take [MASK] Earth to
they enter Stargate [MASK] [MASK]
swarm leave [MASK] [MASK] [MASK]
body reduce it clothes to
body swarm room [MASK] [MASK]
room seal [MASK] [MASK] [MASK]
sg-1 lock [MASK] [MASK] [MASK]
sg-1 return [MASK] Earth to
team lock [MASK] [MASK] [MASK]
sg-1 send [MASK] surface to
sg-1 try make [MASK] [MASK]
sg-1 make way station to
diplomat send [MASK] surface to
they attack [MASK] bug by
bug escape base [MASK] [MASK]
bug burrow [MASK] earth through
soldier lose [MASK] [MASK] [MASK]
bug burrow [MASK] [MASK] [MASK]
team use gunfire [MASK] [MASK]
they believe [MASK] [MASK] [MASK]
Landry send odyssey planet to
soldier kill [MASK] bug by
base destroy [MASK] system by
Mitchell decide try [MASK] [MASK]
Mitchell try get [MASK] [MASK]
Teac decide try [MASK] [MASK]
Teac try get [MASK] [MASK]
Teac get fighter [MASK] [MASK]
fighter retreat [MASK] [MASK] [MASK]
fighter find [MASK] [MASK] [MASK]
hope lie [MASK] Odyssey with
sg-1 work [MASK] atmosphere with
problem be [MASK] [MASK] [MASK]
which have interference [MASK] [MASK]
Odyssey proceed kill protocol with
Odyssey kill bug [MASK] [MASK]
Carter send signal odyssey to
sg-1 try reach [MASK] [MASK]
sg-1 reach facility [MASK] [MASK]
Odyssey pick signal [MASK] [MASK]
they reach station [MASK] [MASK]
they hold bug [MASK] [MASK]
Carter prepare signal [MASK] [MASK]
task do [MASK] Mitchell by
plan succeed [MASK] [MASK] [MASK]
they run [MASK] ammunition out
team beam [MASK] Odyssey to
diplomat beam [MASK] Odyssey to
incident decide continue [MASK] [MASK]
incident continue fund program [MASK]
IOA deem [MASK] [MASK] [MASK]
planet attack [MASK] bug by
Landry inform sg-1 [MASK] [MASK]
Carter try find week for
Carter find way [MASK] [MASK]
Mitchell join she [MASK] [MASK]
she offer breakfast [MASK] [MASK]
she manage access [MASK] [MASK]
she access device [MASK] [MASK]
Jackson fail [MASK] [MASK] [MASK]
they wait [MASK] [MASK] [MASK]
personnel detect they [MASK] [MASK]
homeworld attack [MASK] [MASK] [MASK]
Mitchell miss [MASK] [MASK] [MASK]
SGC learn [MASK] [MASK] [MASK]
Teac take sg-12 [MASK] [MASK]
what happen [MASK] [MASK] [MASK]
Daniel find [MASK] [MASK] [MASK]
they miniaturize [MASK] [MASK] [MASK]
Theory abandon [MASK] [MASK] [MASK]
Daniel remind [MASK] device of
device shift he [MASK] [MASK]
he hear [MASK] [MASK] [MASK]
device emit radiation [MASK] [MASK]
Mitchell shift [MASK] [MASK] [MASK]
Carter shift [MASK] [MASK] [MASK]
he be [MASK] [MASK] [MASK]
he go study [MASK] [MASK]
he study manuscript [MASK] [MASK]
he discover [MASK] [MASK] [MASK]
they begin communicate [MASK] [MASK]
they communicate [MASK] [MASK] [MASK]
device exist [MASK] dimension in
Volnek drive mad [MASK] [MASK]
Volnek kill villager chief except
chief wound [MASK] [MASK] [MASK]
Teac learn [MASK] [MASK] [MASK]
member administer tretonin [MASK] [MASK]
he engage villager [MASK] [MASK]
he survive [MASK] [MASK] [MASK]
Volnek have [MASK] [MASK] [MASK]
Volnek use device [MASK] [MASK]
Haikon reveal [MASK] [MASK] [MASK]
Teac decide use [MASK] [MASK]
Teac use himself [MASK] [MASK]
Volnek rise [MASK] foot to
he strike [MASK] blast by
he succeed [MASK] [MASK] [MASK]
he kill he [MASK] [MASK]
he report [MASK] [MASK] [MASK]
Landry send sg-3 [MASK] [MASK]
Landry send sg-22 [MASK] [MASK]
Mitchell decide tag [MASK] [MASK]
Mitchell tag help [MASK] [MASK]
Volnek disable Eye [MASK] [MASK]
Volnek trap Teac he with
Eye reach Stargate village from
Volnek trap sg-12 he with
Teac cloak [MASK] [MASK] [MASK]
Volnek cloak [MASK] [MASK] [MASK]
they see [MASK] [MASK] [MASK]
they hear he [MASK] [MASK]
Mitchell discover [MASK] [MASK] [MASK]
Mitchell interact [MASK] he with
Mitchell decide lure [MASK] [MASK]
Mitchell lure Volnek trap into
Teac decide lure [MASK] [MASK]
Teac lure Volnek trap into
mine obliterate body [MASK] [MASK]
Merlin use device [MASK] [MASK]
Daniel shift [MASK] dimension to
Daniel learn [MASK] log from
he give ascension [MASK] [MASK]
she learn [MASK] [MASK] [MASK]
he hide [MASK] other from
Carter shock learn [MASK] [MASK]
Carter learn weapon [MASK] [MASK]
Merlin believe [MASK] [MASK] [MASK]
Ori pose threat [MASK] [MASK]
Ori anticipate inaction [MASK] [MASK]
Daniel explain [MASK] [MASK] [MASK]
Daniel determine [MASK] [MASK] [MASK]
merlin complete weapon [MASK] [MASK]
Carter learn [MASK] [MASK] [MASK]
Daniel learn [MASK] [MASK] [MASK]
log contain address [MASK] [MASK]
Lee tinker [MASK] device with
Lee drain all [MASK] [MASK]
Daniel succeed [MASK] [MASK] [MASK]
they learn coordinate [MASK] [MASK]
Merlin store prototype [MASK] [MASK]
device affect Mitchell homeworld on
homeworld succeed [MASK] [MASK] [MASK]
all reduce [MASK] piece to
Volnek reduce [MASK] piece to
trap succeed [MASK] [MASK] [MASK]
Mitchell manage remove [MASK] [MASK]
Mitchell remove crystal pocket from
Mitchell repair device [MASK] [MASK]
explosive detonate [MASK] [MASK] [MASK]
Doran make contact [MASK] [MASK]
she tell sg-1 [MASK] [MASK]
what happen [MASK] she to
she know [MASK] [MASK] [MASK]
she throw [MASK] homeworld on
she awaken [MASK] bed in
